customer_id,customer_name,age,gender,city,signup_date,zomato_gold
CUST00401,Tanvi Bansal,53,Male,Mumbai,2024-10-13,False
CUST00402,Caleb Iyengar,23,Male,Pune,2023-09-19,False
CUST00403,Dayita Varma,50,Male,Kolkata,2025-03-25,True
CUST00404,Zehaan Bansal,32,Female,Chennai,2026-04-15,True
CUST00405,Bhavika Parikh,44,Male,Kolkata,2023-09-28,False
CUST00406,Anjali Dash,33,Female,Mumbai,2025-02-06,False
CUST00407,Mugdha Sarraf,32,Male,Chennai,2025-03-07,True
CUST00408,Rachit Taneja,59,Female,Bengaluru,2026-06-25,True
CUST00409,Jhalak Venkataraman,20,Female,Jaipur,2024-09-02,True
CUST00410,Panini Brar,48,Female,Delhi,2025-05-14,True
CUST00411,Chaaya Nagi,19,Female,Hyderabad,2023-12-22,True
CUST00412,Falak Merchant,53,Other,Kolkata,2024-11-03,True
CUST00413,Pooja Ganesan,36,Male,Pune,2026-06-21,True
CUST00414,Indali Sekhon,21,Male,Kolkata,2023-09-19,False
CUST00415,Radhika Maharaj,22,Male,Jaipur,2026-04-04,True
CUST00416,Falan Ravi,58,Other,Hyderabad,2025-01-30,True
CUST00417,Azaan Dhar,36,Female,Delhi,2026-02-13,False
CUST00418,Bakhshi Date,33,Other,Kolkata,2023-10-28,True
CUST00419,Jeevika Pathak,60,Other,Mumbai,2025-03-01,False
CUST00420,Mitesh Sengupta,22,Other,Delhi,2025-02-11,False
CUST00421,Sachi Bose,48,Male,Kolkata,2025-12-23,False
CUST00422,Jeevika Rao,34,Other,Delhi,2024-11-15,False
CUST00423,Zaid Comar,22,Female,Hyderabad,2023-08-25,True
CUST00424,Xalak Vasa,55,Other,Chennai,2025-03-08,True
CUST00425,Adweta Lad,20,Female,Chennai,2026-07-13,True
CUST00426,Tanish Mangal,47,Other,Jaipur,2026-06-28,True
CUST00427,Ryan Das,26,Male,Jaipur,2024-02-11,True
CUST00428,Siya Gera,36,Male,Delhi,2025-06-06,True
CUST00429,Ekaja Palan,20,Female,Pune,2023-10-24,False
CUST00430,Charita Dugar,52,Female,Pune,2026-07-07,True
CUST00431,Janaki Trivedi,59,Male,Pune,2024-06-28,False
CUST00432,Sai Dewan,21,Other,Chennai,2024-07-17,False
CUST00433,Atharv Patel,25,Female,Kolkata,2025-11-22,False
CUST00434,Unni Dayal,46,Female,Chennai,2026-02-20,True
CUST00435,Dominic More,49,Other,Jaipur,2025-03-25,False
CUST00436,Nirja Rout,51,Female,Mumbai,2025-12-25,False
CUST00437,Jeremiah Nadig,23,Female,Bengaluru,2026-04-08,False
CUST00438,Shivani Shukla,38,Male,Mumbai,2026-06-06,False
CUST00439,Kabir Gopal,60,Female,Pune,2024-02-01,False
CUST00440,Yadavi Bhakta,56,Other,Kolkata,2024-01-24,True
CUST00441,Daksha Gala,46,Female,Jaipur,2024-03-23,True
CUST00442,Umang Pal,40,Other,Kolkata,2025-09-29,False
CUST00443,Farhan Krishna,58,Male,Mumbai,2024-05-15,False
CUST00444,Jeremiah Mitter,41,Other,Bengaluru,2026-02-24,True
CUST00445,Yadavi Ganguly,27,Other,Jaipur,2026-01-20,True
CUST00446,Onveer Nazareth,26,Male,Hyderabad,2025-12-07,False
CUST00447,Ayush Bumb,41,Female,Delhi,2023-09-24,True
CUST00448,Shivansh Saha,46,Female,Chennai,2026-03-02,False
CUST00449,Widisha Mann,22,Other,Bengaluru,2026-04-08,False
CUST00450,Vasudha Konda,43,Female,Pune,2026-06-14,True
CUST00451,Chameli Setty,25,Male,Bengaluru,2023-11-06,False
CUST00452,Nakul Sarraf,51,Female,Mumbai,2025-04-21,False
CUST00453,Ucchal Jani,34,Other,Jaipur,2024-12-25,True
CUST00454,Dhriti Nagar,57,Female,Jaipur,2025-01-02,True
CUST00455,Kalpit Prabhakar,25,Male,Mumbai,2025-09-22,False
CUST00456,Eiravati Khurana,29,Other,Jaipur,2025-07-09,True
CUST00457,Amara Sengupta,38,Other,Chennai,2024-08-04,True
CUST00458,Gunbir Bedi,53,Other,Pune,2024-10-08,False
CUST00459,Omya Kothari,28,Other,Bengaluru,2024-03-20,False
CUST00460,Dhriti Gupta,50,Male,Mumbai,2024-03-19,True
CUST00461,Yutika Sibal,26,Male,Jaipur,2025-08-28,True
CUST00462,Widisha Bajaj,41,Other,Chennai,2023-12-02,False
CUST00463,Yashasvi Shankar,53,Male,Mumbai,2024-07-23,True
CUST00464,Ira Bava,37,Female,Jaipur,2023-10-02,False
CUST00465,Warda Singhal,44,Other,Mumbai,2024-10-01,True
CUST00466,Hritik Sankar,38,Other,Mumbai,2024-02-09,False
CUST00467,Jasmit Rau,47,Other,Chennai,2025-02-03,True
CUST00468,Nandini Behl,53,Other,Bengaluru,2025-12-17,True
CUST00469,Janani Mani,45,Other,Delhi,2023-11-07,True
CUST00470,Yamini Seshadri,51,Male,Pune,2025-11-16,True
CUST00471,Jagat Dave,28,Female,Hyderabad,2023-12-13,False
CUST00472,Kashvi Nori,51,Female,Mumbai,2025-11-28,False
CUST00473,Maanas Issac,30,Other,Pune,2026-02-05,True
CUST00474,Xiti Baria,58,Female,Mumbai,2023-09-24,True
CUST00475,Laksh Nath,55,Other,Bengaluru,2025-07-20,True
CUST00476,Manthan Varma,60,Other,Chennai,2024-02-18,True
CUST00477,Eiravati Gaba,19,Male,Delhi,2025-03-17,False
CUST00478,Gayathri Tripathi,59,Male,Kolkata,2025-09-14,True
CUST00479,Chandani Soman,49,Other,Pune,2023-08-10,False
CUST00480,Garima Choudhary,48,Male,Kolkata,2025-04-23,False
CUST00481,Avi Som,47,Male,Delhi,2024-08-31,True
CUST00482,Charan Srinivasan,46,Female,Jaipur,2024-04-05,False
CUST00483,Manbir Kibe,31,Female,Bengaluru,2023-09-03,False
CUST00484,Rayaan Bahl,38,Other,Chennai,2025-05-31,False
CUST00485,Omya Doshi,26,Female,Mumbai,2025-04-17,False
CUST00486,Nirja Thaker,33,Female,Mumbai,2026-02-19,False
CUST00487,David Devi,46,Male,Bengaluru,2025-09-28,True
CUST00488,Ekta Sridhar,21,Female,Kolkata,2025-10-09,False
CUST00489,Dipta Ghose,33,Male,Chennai,2025-06-29,False
CUST00490,Irya Lalla,30,Male,Jaipur,2026-02-17,False
CUST00491,Rehaan Koshy,49,Female,Jaipur,2024-09-21,True
CUST00492,Umang Mishra,23,Female,Jaipur,2024-10-06,True
CUST00493,Vrinda Nadig,31,Other,Chennai,2025-07-30,True
CUST00494,Anusha Mani,21,Female,Jaipur,2024-01-21,False
CUST00495,Megha Pai,36,Other,Delhi,2024-02-28,True
CUST00496,Brijesh Mani,45,Male,Pune,2023-11-15,False
CUST00497,Riya Kunda,43,Female,Delhi,2025-07-29,False
CUST00498,Saksham Yohannan,21,Other,Hyderabad,2024-09-09,False
CUST00499,Laksh Chopra,53,Female,Mumbai,2026-02-26,False
CUST00500,Xavier Bedi,50,Female,Pune,2026-05-21,True
CUST00501,Viraj Ben,26,Male,Kolkata,2023-12-18,False
CUST00502,Ganga Sodhi,39,Other,Chennai,2023-12-19,True
CUST00503,Abdul Dugar,30,Other,Kolkata,2025-04-08,True
CUST00504,Vansha Iyengar,20,Male,Bengaluru,2024-10-04,False
CUST00505,Bhavika Bhargava,48,Other,Jaipur,2023-12-01,True
CUST00506,Baljiwan Gill,56,Other,Bengaluru,2025-04-25,False
CUST00507,Balhaar Ranganathan,57,Female,Bengaluru,2025-08-23,False
CUST00508,Bimala Barad,57,Other,Pune,2023-07-30,False
CUST00509,Hredhaan Nayak,50,Other,Jaipur,2024-09-30,False
CUST00510,Wakeeta Desai,48,Male,Chennai,2025-09-06,False
CUST00511,Anjali Hans,25,Female,Pune,2024-01-06,True
CUST00512,Nicholas Shanker,56,Female,Pune,2026-04-18,True
CUST00513,Quincy Atwal,21,Other,Jaipur,2024-12-20,True
CUST00514,Reyansh Gill,51,Other,Kolkata,2026-02-19,True
CUST00515,Prisha Varma,33,Male,Mumbai,2024-12-06,True
CUST00516,Nandini Chandran,19,Female,Chennai,2024-04-28,False
CUST00517,Vansha Naik,27,Female,Hyderabad,2024-08-04,False
CUST00518,Advika Rajagopal,50,Other,Jaipur,2024-07-15,True
CUST00519,Amara Narayan,26,Other,Hyderabad,2024-10-27,False
CUST00520,Advika Parsa,60,Female,Kolkata,2026-06-26,False
CUST00521,David Dani,29,Female,Chennai,2025-07-07,False
CUST00522,Nathaniel Ravi,59,Other,Pune,2026-06-15,False
CUST00523,Jacob Merchant,30,Male,Pune,2025-02-05,False
CUST00524,Theodore Deol,32,Female,Pune,2025-07-27,True
CUST00525,Suhani Prakash,49,Female,Jaipur,2025-04-21,False
CUST00526,Tejas Kota,53,Other,Pune,2026-06-06,False
CUST00527,Sanya Wable,25,Other,Kolkata,2026-07-13,False
CUST00528,Faras Choudhury,40,Male,Pune,2023-10-19,True
CUST00529,Mason Gala,36,Other,Mumbai,2024-12-06,False
CUST00530,Jackson Jha,46,Other,Pune,2026-01-06,False
CUST00531,Gavin Uppal,31,Male,Pune,2025-06-07,False
CUST00532,Sudiksha Deo,26,Male,Hyderabad,2025-09-20,True
CUST00533,Tanmayi Bhardwaj,21,Other,Hyderabad,2025-11-30,True
CUST00534,Darika Bains,21,Male,Kolkata,2025-03-22,False
CUST00535,Aarush Kamdar,48,Male,Bengaluru,2025-12-30,True
CUST00536,Chakradev Sampath,53,Male,Kolkata,2025-01-01,False
CUST00537,Darpan Biswas,48,Other,Hyderabad,2025-07-18,False
CUST00538,Bhavini Rege,38,Female,Delhi,2024-04-20,True
CUST00539,Osha Prasad,59,Other,Hyderabad,2025-03-01,True
CUST00540,Krishna Prashad,29,Female,Bengaluru,2023-11-17,True
CUST00541,Ijaya Dani,43,Female,Bengaluru,2024-04-18,False
CUST00542,Joshua Kapoor,20,Male,Pune,2023-07-21,True
CUST00543,Chanchal Sheth,39,Female,Jaipur,2026-05-27,False
CUST00544,Ladli Karpe,26,Other,Jaipur,2024-08-03,False
CUST00545,Hiral Dubey,30,Male,Chennai,2024-09-16,True
CUST00546,Isaiah Balay,47,Other,Pune,2026-05-06,True
CUST00547,Amol Khosla,18,Other,Chennai,2024-05-31,False
CUST00548,Harrison Bandi,54,Other,Hyderabad,2025-06-08,True
CUST00549,Yash Basu,57,Other,Kolkata,2025-03-31,False
CUST00550,Vivaan Zacharia,50,Female,Mumbai,2024-06-17,False
CUST00551,Logan Thakur,60,Male,Bengaluru,2024-10-07,True
CUST00552,Eiravati Nagi,48,Female,Hyderabad,2024-07-18,True
CUST00553,Luke Verma,34,Female,Hyderabad,2024-06-23,False
CUST00554,Charita Maharaj,35,Female,Pune,2023-10-18,True
CUST00555,Prisha Tandon,34,Other,Chennai,2023-09-26,True
CUST00556,Lakshmi Vohra,21,Other,Mumbai,2024-11-22,False
CUST00557,Nilima Dixit,37,Male,Kolkata,2024-10-23,False
CUST00558,Qarin Yogi,25,Other,Pune,2025-07-20,False
CUST00559,Umang Mital,57,Male,Hyderabad,2024-02-25,True
CUST00560,Dalbir Sachar,48,Male,Jaipur,2025-04-23,False
CUST00561,Lipika Kibe,44,Other,Jaipur,2024-08-15,True
CUST00562,Ganga Brar,33,Other,Mumbai,2025-06-13,False
CUST00563,George Wason,51,Other,Chennai,2024-05-06,True
CUST00564,Amrita Purohit,54,Male,Delhi,2026-05-27,True
CUST00565,Elijah Guha,54,Other,Bengaluru,2026-01-13,True
CUST00566,Varenya Joshi,38,Other,Jaipur,2024-12-14,True
CUST00567,Alexander Kakar,31,Other,Jaipur,2024-05-06,True
CUST00568,Varenya Kibe,50,Female,Delhi,2026-06-30,False
CUST00569,Mekhala Khatri,26,Other,Kolkata,2025-11-19,False
CUST00570,Barkha Rai,54,Male,Jaipur,2025-07-09,False
CUST00571,Darika Lal,19,Female,Pune,2025-01-24,True
CUST00572,Unnati Chaudhari,31,Other,Mumbai,2025-07-14,True
CUST00573,Samar Prabhakar,45,Female,Mumbai,2024-11-13,True
CUST00574,Chakradev Kant,22,Female,Delhi,2024-02-27,False
CUST00575,Advika Sahni,44,Male,Bengaluru,2024-10-16,False
CUST00576,Rohan Narayan,41,Female,Jaipur,2024-07-07,False
CUST00577,Yatan Tata,42,Male,Bengaluru,2025-11-17,False
CUST00578,Aarini Suresh,25,Male,Kolkata,2026-04-07,True
CUST00579,Triveni Ganguly,32,Male,Delhi,2025-01-13,False
CUST00580,Logan Suresh,47,Other,Kolkata,2024-04-26,False
CUST00581,Bahadurjit Borde,32,Male,Jaipur,2026-05-19,False
CUST00582,Abeer Sachar,27,Female,Hyderabad,2024-02-14,True
CUST00583,Ekansh Dora,20,Other,Kolkata,2023-07-30,True
CUST00584,Yashasvi Shah,33,Male,Mumbai,2025-02-14,True
CUST00585,Vasudha Sura,56,Male,Jaipur,2023-08-09,True
CUST00586,Nisha Arora,33,Other,Delhi,2023-08-10,False
CUST00587,Bhavini Badal,46,Male,Hyderabad,2025-09-03,True
CUST00588,Praneel Chhabra,26,Other,Pune,2023-12-12,True
CUST00589,Wridesh Handa,54,Female,Chennai,2026-03-04,True
CUST00590,Irya Loke,37,Male,Hyderabad,2025-03-23,False
CUST00591,Kashvi Ravi,37,Female,Delhi,2025-06-28,True
CUST00592,Upkaar Mital,58,Other,Kolkata,2026-06-12,False
CUST00593,Azad Chander,21,Female,Kolkata,2025-04-05,False
CUST00594,Krishna Soni,44,Female,Bengaluru,2023-10-11,False
CUST00595,Onveer Butala,42,Male,Jaipur,2025-08-30,True
CUST00596,Garima Chandran,32,Female,Bengaluru,2025-10-13,False
CUST00597,Victor Kakar,21,Other,Kolkata,2026-06-25,False
CUST00598,Anika Batra,53,Other,Bengaluru,2023-11-08,False
CUST00599,Bachittar Gola,33,Female,Hyderabad,2024-11-15,False
CUST00600,Sarthak Dhawan,59,Male,Jaipur,2025-03-25,False
CUST00601,Chandani Gaba,23,Other,Hyderabad,2025-12-08,True
CUST00602,Lopa Zachariah,35,Female,Delhi,2024-12-12,True
CUST00603,Logan Brar,30,Other,Hyderabad,2025-08-31,False
CUST00604,Chatresh Chaudhari,31,Female,Pune,2025-05-24,True
CUST00605,Faqid Oak,31,Male,Mumbai,2026-02-10,False
CUST00606,Eta Balan,33,Other,Hyderabad,2026-03-27,False
CUST00607,Shravya Swaminathan,33,Other,Chennai,2024-07-04,False
CUST00608,Keya Sankaran,42,Female,Chennai,2024-04-29,False
CUST00609,Frederick Merchant,34,Female,Jaipur,2024-08-01,False
CUST00610,Fitan Loyal,24,Other,Jaipur,2024-03-11,False
CUST00611,Mitesh Ramachandran,31,Female,Chennai,2024-11-18,False
CUST00612,Hredhaan Chand,20,Other,Hyderabad,2023-07-24,True
CUST00613,Sai Parsa,19,Female,Kolkata,2024-09-07,False
CUST00614,Kevin Chahal,27,Male,Chennai,2024-05-02,True
CUST00615,Saumya Vala,42,Other,Hyderabad,2025-04-09,False
CUST00616,Atharv Chakraborty,53,Other,Chennai,2025-01-15,False
CUST00617,Ekta Rajan,49,Other,Jaipur,2023-08-04,False
CUST00618,Odika Rama,28,Other,Chennai,2023-11-24,True
CUST00619,Omkaar Rai,26,Other,Jaipur,2024-04-04,True
CUST00620,Amruta Mitra,52,Other,Delhi,2024-09-04,True
CUST00621,Madhav Bhatnagar,22,Other,Delhi,2024-03-31,True
CUST00622,Anya Sama,44,Male,Hyderabad,2024-10-23,True
CUST00623,Faraj Patel,27,Male,Hyderabad,2024-08-10,False
CUST00624,Warhi Hayre,41,Male,Jaipur,2025-06-26,False
CUST00625,Krishna Modi,19,Male,Kolkata,2023-07-26,True
CUST00626,Gaurangi Rai,19,Other,Pune,2024-12-08,False
CUST00627,Gaurika Sani,19,Other,Kolkata,2026-04-22,True
CUST00628,Charita Nagi,24,Male,Bengaluru,2026-02-07,True
CUST00629,Varenya Murthy,30,Other,Pune,2024-04-16,False
CUST00630,Eiravati Manne,35,Female,Mumbai,2026-06-29,False
CUST00631,Xavier Nanda,43,Female,Hyderabad,2025-02-19,True
CUST00632,Maya Patla,37,Other,Mumbai,2024-01-08,True
CUST00633,Pranit Bala,23,Female,Kolkata,2025-07-02,False
CUST00634,Raksha Manne,53,Female,Delhi,2026-06-26,True
CUST00635,Nilima Tata,28,Male,Jaipur,2024-02-17,False
CUST00636,Wyatt Krishnan,59,Female,Mumbai,2026-05-04,True
CUST00637,Pallavi Purohit,32,Male,Jaipur,2023-11-07,False
CUST00638,Varenya Rattan,20,Male,Pune,2025-10-23,True
CUST00639,Balhaar Parsa,29,Female,Delhi,2026-07-09,True
CUST00640,Ikbal Kothari,55,Male,Kolkata,2026-05-02,True
CUST00641,Ojas Basu,37,Male,Hyderabad,2025-12-06,False
CUST00642,Garima Sani,52,Female,Kolkata,2023-12-27,True
CUST00643,Guneet Kuruvilla,23,Other,Chennai,2024-06-24,True
CUST00644,Sanaya Prasad,24,Female,Hyderabad,2025-03-14,True
CUST00645,Xiti Dora,39,Other,Kolkata,2025-01-01,False
CUST00646,Vasudha Cheema,19,Other,Pune,2024-10-16,False
CUST00647,Frederick D’Alia,49,Male,Chennai,2024-02-21,False
CUST00648,Devika Oza,45,Male,Kolkata,2025-06-22,True
CUST00649,Vasudha Pall,57,Female,Hyderabad,2025-07-24,True
CUST00650,Raksha Sethi,23,Female,Bengaluru,2024-11-22,False
CUST00651,Charita Basu,58,Male,Kolkata,2024-01-10,False
CUST00652,Hemal Chopra,41,Male,Mumbai,2026-06-01,True
CUST00653,Yagnesh Varty,37,Female,Chennai,2024-04-12,False
CUST00654,Ganga Sandhu,24,Male,Mumbai,2025-07-02,True
CUST00655,Nidhi Gour,45,Female,Kolkata,2024-04-30,True
CUST00656,Meghana Balakrishnan,19,Male,Chennai,2026-02-23,True
CUST00657,Shivani Sanghvi,56,Other,Chennai,2025-03-11,False
CUST00658,Tanish Jha,18,Female,Kolkata,2024-09-20,False
CUST00659,Harsh Yadav,23,Other,Hyderabad,2024-05-01,True
CUST00660,Eshana Hegde,42,Male,Bengaluru,2025-06-25,False
CUST00661,Adweta Suri,37,Female,Jaipur,2025-10-12,True
CUST00662,Lipika Ramanathan,22,Male,Kolkata,2026-01-12,False
CUST00663,Ijaya Pandey,44,Female,Jaipur,2025-06-26,True
CUST00664,Chameli Chad,41,Female,Hyderabad,2026-05-25,False
CUST00665,Dhriti Dalal,56,Other,Hyderabad,2024-07-20,False
CUST00666,Jackson Goswami,24,Male,Pune,2025-02-14,True
CUST00667,Yasti Rama,43,Female,Kolkata,2025-04-25,False
CUST00668,Leela Sampath,46,Female,Kolkata,2024-04-29,True
CUST00669,Oscar Ganesan,37,Female,Hyderabad,2025-08-14,False
CUST00670,Logan Grover,38,Male,Kolkata,2024-11-15,False
CUST00671,Chatresh Parmer,36,Other,Jaipur,2023-07-30,True
CUST00672,Laban Hayer,38,Female,Pune,2025-03-03,False
CUST00673,Nilima Swamy,41,Male,Hyderabad,2025-04-21,True
CUST00674,Vrinda Ganesh,53,Male,Jaipur,2023-11-21,True
CUST00675,Thomas Master,46,Female,Mumbai,2023-09-04,False
CUST00676,Umang Yogi,49,Male,Pune,2024-10-06,True
CUST00677,Tanvi Tandon,34,Other,Bengaluru,2025-11-15,False
CUST00678,Ishaan Loyal,42,Male,Jaipur,2025-11-05,False
CUST00679,Benjamin Sastry,55,Female,Kolkata,2025-11-10,True
CUST00680,Pavani Chaudry,41,Other,Mumbai,2026-04-26,True
CUST00681,Chameli Bali,33,Other,Chennai,2025-06-13,True
CUST00682,Ijaya Chahal,59,Other,Delhi,2025-05-28,False
CUST00683,Warjas Kadakia,39,Female,Mumbai,2026-01-14,True
CUST00684,Priya Gandhi,24,Female,Hyderabad,2026-02-27,True
CUST00685,Samuel Jhaveri,46,Female,Kolkata,2023-10-16,False
CUST00686,Avni Yohannan,55,Other,Bengaluru,2024-04-02,False
CUST00687,Brinda Mann,19,Female,Mumbai,2025-12-21,False
CUST00688,Yoshita Chandran,44,Male,Mumbai,2024-02-11,True
CUST00689,Daniel Malhotra,40,Female,Chennai,2026-04-29,False
CUST00690,Kevin Krish,31,Other,Jaipur,2024-02-28,False
CUST00691,Yug Ramaswamy,48,Male,Jaipur,2025-08-14,False
CUST00692,Amruta Sachdeva,38,Male,Pune,2025-02-17,True
CUST00693,Faqid Chander,25,Male,Chennai,2025-04-01,True
CUST00694,Jyoti Sha,28,Other,Hyderabad,2025-08-12,True
CUST00695,Aarnav Chander,53,Male,Chennai,2025-06-27,False
CUST00696,Dev Warrior,47,Male,Kolkata,2025-03-24,True
CUST00697,Pushti Kakar,29,Other,Kolkata,2025-08-22,False
CUST00698,Ekantika Mander,19,Other,Hyderabad,2024-12-21,False
CUST00699,Vedhika Oza,55,Female,Kolkata,2026-06-10,True
CUST00700,Chakradhar Chaudhary,31,Male,Pune,2026-03-14,True
CUST00701,Amol Dash,54,Male,Bengaluru,2024-03-17,False
CUST00702,Tanmayi Acharya,38,Male,Jaipur,2025-05-10,True
CUST00703,Kevin Mittal,34,Other,Jaipur,2024-03-18,False
CUST00704,Girik Patel,56,Female,Kolkata,2024-08-07,True
CUST00705,Kamya Gandhi,40,Female,Jaipur,2023-10-04,True
CUST00706,Dalaja Kaur,37,Other,Mumbai,2025-05-12,True
CUST00707,Girish Agarwal,38,Male,Hyderabad,2024-06-11,False
CUST00708,Faras Deo,25,Male,Chennai,2026-01-23,True
CUST00709,Zilmil Saxena,50,Female,Kolkata,2023-07-30,True
CUST00710,Hemal Dara,54,Female,Kolkata,2025-05-02,True
CUST00711,Vanya Bobal,49,Other,Bengaluru,2024-07-05,True
CUST00712,Gaurav Chaudry,49,Female,Bengaluru,2023-12-23,True
CUST00713,Jhalak Mistry,38,Female,Delhi,2024-02-14,False
CUST00714,Kiaan Dhar,18,Female,Bengaluru,2023-10-30,True
CUST00715,Nitesh Sarraf,42,Other,Jaipur,2025-01-11,False
CUST00716,Max Sabharwal,49,Female,Jaipur,2026-02-27,False
CUST00717,Teerth Chadha,28,Male,Delhi,2023-12-19,True
CUST00718,Jatin Rajagopalan,36,Male,Pune,2025-01-12,True
CUST00719,Divya Dey,52,Female,Bengaluru,2024-08-03,False
CUST00720,Frado Kothari,54,Other,Jaipur,2025-11-21,True
CUST00721,Avi Mitra,54,Male,Pune,2024-05-30,False
CUST00722,Manya Merchant,52,Male,Jaipur,2026-04-14,True
CUST00723,Wriddhish Talwar,45,Male,Hyderabad,2025-03-06,False
CUST00724,Wridesh Tata,20,Female,Pune,2026-04-02,False
CUST00725,Advik Patel,23,Female,Mumbai,2024-11-18,True
CUST00726,Lila Salvi,31,Other,Chennai,2025-02-02,False
CUST00727,Urishilla Bora,28,Other,Bengaluru,2023-08-10,True
CUST00728,Akshay Lala,31,Male,Chennai,2024-06-15,False
CUST00729,Darpan Rao,56,Other,Bengaluru,2025-09-09,False
CUST00730,Yachana Sagar,36,Female,Pune,2025-05-04,True
CUST00731,Fitan Yadav,26,Female,Delhi,2025-10-28,False
CUST00732,Arunima Chacko,59,Male,Bengaluru,2024-11-08,True
CUST00733,Yasti Jani,27,Other,Chennai,2024-03-13,True
CUST00734,Mahika Bhatti,43,Female,Bengaluru,2024-11-08,False
CUST00735,William Bhardwaj,58,Female,Kolkata,2024-07-29,False
CUST00736,Radha D’Alia,22,Other,Mumbai,2025-06-19,False
CUST00737,Dayamai Gill,50,Other,Pune,2024-01-17,False
CUST00738,Laksh Apte,47,Female,Chennai,2024-03-26,True
CUST00739,Idika Virk,23,Other,Jaipur,2025-09-26,False
CUST00740,Ojas Prabhu,22,Other,Kolkata,2024-01-29,True
CUST00741,Jacob Balan,45,Male,Jaipur,2024-12-17,False
CUST00742,Anita Viswanathan,38,Female,Chennai,2023-10-23,True
CUST00743,Faraj Taneja,54,Female,Chennai,2025-06-22,True
CUST00744,Christopher Tata,20,Male,Jaipur,2025-12-12,True
CUST00745,Jhalak Dugar,25,Male,Jaipur,2024-08-15,False
CUST00746,Jack Kari,18,Female,Hyderabad,2025-09-13,True
CUST00747,Chaitanya Arora,59,Female,Bengaluru,2024-07-29,False
CUST00748,Urmi Patla,23,Other,Chennai,2025-03-01,False
CUST00749,Praneel Banik,23,Female,Bengaluru,2025-11-20,True
CUST00750,Udarsh Nagy,43,Other,Pune,2024-08-04,True
CUST00751,Ekaja Madan,45,Other,Mumbai,2023-11-13,True
CUST00752,Jagdish Thakkar,18,Male,Jaipur,2026-05-26,True
CUST00753,Praneel Kapoor,26,Other,Hyderabad,2025-09-24,False
CUST00754,Nandini Biswas,18,Male,Chennai,2025-07-07,True
CUST00755,Deepa Narang,45,Other,Bengaluru,2023-11-27,False
CUST00756,Abhiram Pillay,22,Male,Kolkata,2024-05-22,True
CUST00757,Daksha Kibe,24,Male,Chennai,2025-07-05,False
CUST00758,Wakeeta Hayre,37,Male,Kolkata,2025-11-11,True
CUST00759,Matthew Ahuja,59,Other,Bengaluru,2025-04-12,True
CUST00760,Viraj Pal,51,Other,Delhi,2026-03-29,True
CUST00761,Gautami Agarwal,46,Female,Hyderabad,2026-05-02,True
CUST00762,Damyanti Chawla,44,Other,Jaipur,2024-05-29,True
CUST00763,Oni Swamy,23,Male,Bengaluru,2023-10-17,True
CUST00764,Ati Chander,55,Other,Kolkata,2023-09-22,False
CUST00765,Zinal Sachar,45,Female,Bengaluru,2026-07-08,True
CUST00766,Tara Chad,35,Other,Mumbai,2026-01-03,True
CUST00767,Yashasvi Deol,53,Other,Pune,2026-03-31,True
CUST00768,Falan Bhatia,60,Female,Hyderabad,2025-05-21,True
CUST00769,Warjas Manne,43,Female,Delhi,2024-08-24,True
CUST00770,Maya Narain,49,Female,Mumbai,2024-11-21,True
CUST00771,Anita Kaur,49,Other,Mumbai,2023-11-09,True
CUST00772,Laban Chopra,41,Female,Bengaluru,2024-03-13,False
CUST00773,Nitesh Sengupta,54,Female,Chennai,2025-07-08,True
CUST00774,Niharika Dara,48,Male,Delhi,2025-10-25,True
CUST00775,Sarthak Seth,18,Female,Hyderabad,2024-11-05,True
CUST00776,Alka Dar,21,Female,Pune,2023-12-03,False
CUST00777,Daksha Baria,45,Other,Kolkata,2024-06-14,True
CUST00778,Manbir Chand,58,Other,Bengaluru,2024-08-04,False
CUST00779,Meghana Varghese,23,Female,Mumbai,2023-09-30,True
CUST00780,Abha Ghosh,27,Other,Chennai,2023-09-02,False
CUST00781,Sneha Krish,55,Other,Mumbai,2023-12-10,False
CUST00782,Harsh Dey,45,Other,Hyderabad,2024-01-20,True
CUST00783,David Kapadia,33,Male,Kolkata,2024-02-04,True
CUST00784,Nandini Pradhan,47,Other,Delhi,2026-06-16,False
CUST00785,Aashi Borde,60,Other,Bengaluru,2023-08-18,True
CUST00786,Rudra Sawhney,18,Other,Bengaluru,2024-02-01,True
CUST00787,Garima Das,28,Female,Chennai,2023-09-20,False
CUST00788,Chandresh Ganguly,28,Female,Bengaluru,2025-12-23,False
CUST00789,Megha Taneja,25,Male,Chennai,2023-08-30,False
CUST00790,Pooja Gera,35,Other,Mumbai,2025-01-15,False
CUST00791,Rachit Maharaj,54,Other,Mumbai,2024-09-22,False
CUST00792,Manthan Banerjee,47,Other,Chennai,2026-02-23,True
CUST00793,Chakrika Tara,49,Other,Bengaluru,2025-04-16,False
CUST00794,Darsh Chahal,28,Female,Mumbai,2024-09-22,True
CUST00795,Laksh Saini,32,Other,Delhi,2024-05-20,True
CUST00796,Anirudh Raja,18,Male,Delhi,2025-01-23,False
CUST00797,Vedhika Padmanabhan,41,Female,Bengaluru,2025-12-10,True
CUST00798,Lipika Madan,20,Other,Kolkata,2024-04-20,True
CUST00799,Eiravati Kanda,38,Male,Kolkata,2023-08-30,False
CUST00800,Dalbir Sodhi,35,Male,Chennai,2025-10-15,True
CUST00801,Viraj Dutta,50,Other,Delhi,2023-12-18,True
